Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Environment,Air Quality,PM2.5 Concentration,2014,12.54148701,"Census Tract 2121.02, Los Angeles County, California",212102,Koreatown,1400000US06037212102,"(34.0635735, -118.298496)",PM2.5_Concentration_2014_1400000US06037212102,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.57921611,"Census Tract 2122.02, Los Angeles County, California",212202,Westlake,1400000US06037212202,"(34.056368, -118.2879195)",PM2.5_Concentration_2014_1400000US06037212202,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56547836,"Census Tract 2122.03, Los Angeles County, California",212203,Koreatown,1400000US06037212203,"(34.0597625, -118.290359)",PM2.5_Concentration_2014_1400000US06037212203,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.57036265,"Census Tract 2122.04, Los Angeles County, California",212204,Westlake,1400000US06037212204,"(34.0597755, -118.2861875)",PM2.5_Concentration_2014_1400000US06037212204,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.5611783,"Census Tract 2123.03, Los Angeles County, California",212303,Koreatown,1400000US06037212303,"(34.059763, -118.2935145)",PM2.5_Concentration_2014_1400000US06037212303,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.55474887,"Census Tract 2123.04, Los Angeles County, California",212304,Koreatown,1400000US06037212304,"(34.0597395, -118.2982)",PM2.5_Concentration_2014_1400000US06037212304,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56619712,"Census Tract 2123.05, Los Angeles County, California",212305,Koreatown,1400000US06037212305,"(34.056107, -118.298204)",PM2.5_Concentration_2014_1400000US06037212305,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.57175545,"Census Tract 2123.06, Los Angeles County, California",212306,Koreatown,1400000US06037212306,"(34.0561295, -118.2940735)",PM2.5_Concentration_2014_1400000US06037212306,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.54951427,"Census Tract 2124.10, Los Angeles County, California",212410,Koreatown,1400000US06037212410,"(34.05971, -118.301987)",PM2.5_Concentration_2014_1400000US06037212410,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56085252,"Census Tract 2124.20, Los Angeles County, California",212420,Koreatown,1400000US06037212420,"(34.056087, -118.301978)",PM2.5_Concentration_2014_1400000US06037212420,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.55600338,"Census Tract 2125.01, Los Angeles County, California",212501,Koreatown,1400000US06037212501,"(34.0560675, -118.305364)",PM2.5_Concentration_2014_1400000US06037212501,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.5455026,"Census Tract 2125.02, Los Angeles County, California",212502,Koreatown,1400000US06037212502,"(34.0580795, -118.306623)",PM2.5_Concentration_2014_1400000US06037212502,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.53097167,"Census Tract 2126.10, Los Angeles County, California",212610,Koreatown,1400000US06037212610,"(34.0598685, -118.314272)",PM2.5_Concentration_2014_1400000US06037212610,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.54352584,"Census Tract 2126.20, Los Angeles County, California",212620,Koreatown,1400000US06037212620,"(34.0562585, -118.313612)",PM2.5_Concentration_2014_1400000US06037212620,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.54011548,"Census Tract 2127.01, Los Angeles County, California",212701,Koreatown,1400000US06037212701,"(34.0546775, -118.3194445)",PM2.5_Concentration_2014_1400000US06037212701,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.51529906,"Census Tract 2127.02, Los Angeles County, California",212702,Mid-Wilshire,1400000US06037212702,"(34.0575235, -118.3258035)",PM2.5_Concentration_2014_1400000US06037212702,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.52893063,"Census Tract 2128, Los Angeles County, California",212800,Mid-Wilshire,1400000US06037212800,"(34.0523625, -118.330411)",PM2.5_Concentration_2014_1400000US06037212800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.55096066,"Census Tract 2129, Los Angeles County, California",212900,Arlington Heights,1400000US06037212900,"(34.0501175, -118.321485)",PM2.5_Concentration_2014_1400000US06037212900,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56125112,"Census Tract 2131, Los Angeles County, California",213100,Arlington Heights,1400000US06037213100,"(34.0508045, -118.3133105)",PM2.5_Concentration_2014_1400000US06037213100,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56744446,"Census Tract 2132.01, Los Angeles County, California",213201,Harvard Heights,1400000US06037213201,"(34.052656, -118.3044735)",PM2.5_Concentration_2014_1400000US06037213201,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.57767118,"Census Tract 2132.02, Los Angeles County, California",213202,Harvard Heights,1400000US06037213202,"(34.0490315, -118.3045065)",PM2.5_Concentration_2014_1400000US06037213202,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58178681,"Census Tract 2133.10, Los Angeles County, California",213310,Pico-Union,1400000US06037213310,"(34.0508675, -118.29803)",PM2.5_Concentration_2014_1400000US06037213310,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58739024,"Census Tract 2133.20, Los Angeles County, California",213320,Pico-Union,1400000US06037213320,"(34.0508855, -118.2937275)",PM2.5_Concentration_2014_1400000US06037213320,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58704734,"Census Tract 2134.01, Los Angeles County, California",213401,Westlake,1400000US06037213401,"(34.053716, -118.287906)",PM2.5_Concentration_2014_1400000US06037213401,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.59772658,"Census Tract 2134.02, Los Angeles County, California",213402,Pico-Union,1400000US06037213402,"(34.0498995, -118.28787)",PM2.5_Concentration_2014_1400000US06037213402,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.41158589,"Census Tract 2140, Los Angeles County, California",214000,Fairfax,1400000US06037214000,"(34.0745805, -118.3486205)",PM2.5_Concentration_2014_1400000US06037214000,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.43063229,"Census Tract 2141, Los Angeles County, California",214100,Hancock Park,1400000US06037214100,"(34.074602, -118.339096)",PM2.5_Concentration_2014_1400000US06037214100,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.37867384,"Census Tract 2144, Los Angeles County, California",214400,Fairfax,1400000US06037214400,"(34.078166, -118.3573315)",PM2.5_Concentration_2014_1400000US06037214400,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.40725072,"Census Tract 2145.01, Los Angeles County, California",214501,Mid-Wilshire,1400000US06037214501,"(34.070503, -118.357312)",PM2.5_Concentration_2014_1400000US06037214501,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.43582141,"Census Tract 2145.02, Los Angeles County, California",214502,Mid-Wilshire,1400000US06037214502,"(34.0677735, -118.35135)",PM2.5_Concentration_2014_1400000US06037214502,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.43280922,"Census Tract 2145.03, Los Angeles County, California",214503,Mid-Wilshire,1400000US06037214503,"(34.0673015, -118.3536195)",PM2.5_Concentration_2014_1400000US06037214503,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.38388171,"Census Tract 2146, Los Angeles County, California",214600,Beverly Grove,1400000US06037214600,"(34.0725795, -118.365913)",PM2.5_Concentration_2014_1400000US06037214600,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.40849928,"Census Tract 2147, Los Angeles County, California",214700,Beverly Grove,1400000US06037214700,"(34.0665205, -118.366383)",PM2.5_Concentration_2014_1400000US06037214700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.37296485,"Census Tract 2148, Los Angeles County, California",214800,Beverly Grove,1400000US06037214800,"(34.070088, -118.3732965)",PM2.5_Concentration_2014_1400000US06037214800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.32629831,"Census Tract 2149.01, Los Angeles County, California",214901,Beverly Grove,1400000US06037214901,"(34.0742895, -118.387219)",PM2.5_Concentration_2014_1400000US06037214901,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.34963683,"Census Tract 2149.02, Los Angeles County, California",214902,Beverly Grove,1400000US06037214902,"(34.073012, -118.379762)",PM2.5_Concentration_2014_1400000US06037214902,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.44522283,"Census Tract 2151.01, Los Angeles County, California",215101,Mid-Wilshire,1400000US06037215101,"(34.063565, -118.3542505)",PM2.5_Concentration_2014_1400000US06037215101,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.45696678,"Census Tract 2151.02, Los Angeles County, California",215102,Mid-Wilshire,1400000US06037215102,"(34.0648495, -118.3456205)",PM2.5_Concentration_2014_1400000US06037215102,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.49991076,"Census Tract 2161, Los Angeles County, California",216100,Mid-Wilshire,1400000US06037216100,"(34.0568595, -118.3378575)",PM2.5_Concentration_2014_1400000US06037216100,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.47996609,"Census Tract 2162, Los Angeles County, California",216200,Mid-Wilshire,1400000US06037216200,"(34.05688, -118.3480075)",PM2.5_Concentration_2014_1400000US06037216200,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.44165423,"Census Tract 2163, Los Angeles County, California",216300,Carthay,1400000US06037216300,"(34.059083, -118.363807)",PM2.5_Concentration_2014_1400000US06037216300,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.41434071,"Census Tract 2164.01, Los Angeles County, California",216401,Pico-Robertson,1400000US06037216401,"(34.0563915, -118.3799175)",PM2.5_Concentration_2014_1400000US06037216401,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.39645399,"Census Tract 2164.02, Los Angeles County, California",216402,Pico-Robertson,1400000US06037216402,"(34.06116, -118.3804405)",PM2.5_Concentration_2014_1400000US06037216402,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.4598393,"Census Tract 2167, Los Angeles County, California",216700,Mid-City,1400000US06037216700,"(34.048208, -118.371729)",PM2.5_Concentration_2014_1400000US06037216700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.43822561,"Census Tract 2168, Los Angeles County, California",216800,Carthay,1400000US06037216800,"(34.055507, -118.369996)",PM2.5_Concentration_2014_1400000US06037216800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.47345069,"Census Tract 2169, Los Angeles County, California",216900,Mid-City,1400000US06037216900,"(34.0504795, -118.36321)",PM2.5_Concentration_2014_1400000US06037216900,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.41194812,"Census Tract 2170.01, Los Angeles County, California",217001,Pico-Robertson,1400000US06037217001,"(34.0519395, -118.3873275)",PM2.5_Concentration_2014_1400000US06037217001,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.43665183,"Census Tract 2170.02, Los Angeles County, California",217002,Pico-Robertson,1400000US06037217002,"(34.049649, -118.381096)",PM2.5_Concentration_2014_1400000US06037217002,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.49378377,"Census Tract 2171, Los Angeles County, California",217100,Mid-Wilshire,1400000US06037217100,"(34.049342, -118.354404)",PM2.5_Concentration_2014_1400000US06037217100,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.51483113,"Census Tract 2172, Los Angeles County, California",217200,Mid-Wilshire,1400000US06037217200,"(34.049375, -118.3418365)",PM2.5_Concentration_2014_1400000US06037217200,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.55523139,"Census Tract 2181.10, Los Angeles County, California",218110,Arlington Heights,1400000US06037218110,"(34.044154, -118.3286425)",PM2.5_Concentration_2014_1400000US06037218110,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56808901,"Census Tract 2181.20, Los Angeles County, California",218120,Arlington Heights,1400000US06037218120,"(34.0436875, -118.320626)",PM2.5_Concentration_2014_1400000US06037218120,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.53411651,"Census Tract 2182.10, Los Angeles County, California",218210,Mid-City,1400000US06037218210,"(34.043303, -118.3422655)",PM2.5_Concentration_2014_1400000US06037218210,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.54543872,"Census Tract 2182.20, Los Angeles County, California",218220,Mid-City,1400000US06037218220,"(34.043498, -118.334779)",PM2.5_Concentration_2014_1400000US06037218220,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.5120641,"Census Tract 2183, Los Angeles County, California",218300,Mid-City,1400000US06037218300,"(34.041276, -118.3549225)",PM2.5_Concentration_2014_1400000US06037218300,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.51730877,"Census Tract 2184, Los Angeles County, California",218400,Mid-City,1400000US06037218400,"(34.037613, -118.3607045)",PM2.5_Concentration_2014_1400000US06037218400,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.53268138,"Census Tract 2185, Los Angeles County, California",218500,Mid-City,1400000US06037218500,"(34.0375635, -118.3505565)",PM2.5_Concentration_2014_1400000US06037218500,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.54724864,"Census Tract 2186, Los Angeles County, California",218600,Mid-City,1400000US06037218600,"(34.037184, -118.3427065)",PM2.5_Concentration_2014_1400000US06037218600,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.56280923,"Census Tract 2187.01, Los Angeles County, California",218701,Mid-City,1400000US06037218701,"(34.0372715, -118.333362)",PM2.5_Concentration_2014_1400000US06037218701,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.5707345,"Census Tract 2187.02, Los Angeles County, California",218702,West Adams,1400000US06037218702,"(34.0327605, -118.335031)",PM2.5_Concentration_2014_1400000US06037218702,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.57828213,"Census Tract 2188, Los Angeles County, California",218800,Arlington Heights,1400000US06037218800,"(34.037556, -118.323034)",PM2.5_Concentration_2014_1400000US06037218800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58897759,"Census Tract 2189, Los Angeles County, California",218900,Jefferson Park,1400000US06037218900,"(34.0331165, -118.3238185)",PM2.5_Concentration_2014_1400000US06037218900,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.59844171,"Census Tract 2190.10, Los Angeles County, California",219010,Jefferson Park,1400000US06037219010,"(34.027596, -118.322938)",PM2.5_Concentration_2014_1400000US06037219010,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.6072255,"Census Tract 2190.20, Los Angeles County, California",219020,Jefferson Park,1400000US06037219020,"(34.021941, -118.3229865)",PM2.5_Concentration_2014_1400000US06037219020,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58646525,"Census Tract 2193, Los Angeles County, California",219300,Jefferson Park,1400000US06037219300,"(34.026962, -118.3316675)",PM2.5_Concentration_2014_1400000US06037219300,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.58192861,"Census Tract 2195, Los Angeles County, California",219500,Baldwin Hills/Crenshaw,1400000US06037219500,"(34.0211635, -118.3405655)",PM2.5_Concentration_2014_1400000US06037219500,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.55603718,"Census Tract 2197, Los Angeles County, California",219700,West Adams,1400000US06037219700,"(34.028076, -118.347852)",PM2.5_Concentration_2014_1400000US06037219700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.54144865,"Census Tract 2198, Los Angeles County, California",219800,West Adams,1400000US06037219800,"(34.0298385, -118.354579)",PM2.5_Concentration_2014_1400000US06037219800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,12.53098746,"Census Tract 2199.01, Los Angeles County, California",219901,West Adams,1400000US06037219901,"(34.0297025, -118.3604535)",PM2.5_Concentration_2014_1400000US06037219901,1/1/14
