Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Health,Asthma,Asthma-Related ER Visits,2017,35.22,"Census Tract 9800.28, Los Angeles County, California",980028,Westchester,1400000US06037980028,"(33.93683848, -118.4083005)",Asthma_Related_ER_Visits_2017_1400000US06037980028,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,18.54,"Census Tract 6703.24, Los Angeles County, California",670324,Palos Verdes Estates,1400000US06037670324,"(33.79768677, -118.379741)",Asthma_Related_ER_Visits_2017_1400000US06037670324,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,29.98,"Census Tract 5545.13, Los Angeles County, California",554513,Cerritos,1400000US06037554513,"(33.8839755, -118.068399)",Asthma_Related_ER_Visits_2017_1400000US06037554513,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,48.18,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,"(33.765980150191, -118.170779302632)",Asthma_Related_ER_Visits_2017_1400000US06037576602,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,19.73,"Census Tract 7003, Los Angeles County, California",700300,West Hollywood,1400000US06037700300,"(34.091624, -118.3731165)",Asthma_Related_ER_Visits_2017_1400000US06037700300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,47.28,"Census Tract 5418.01, Los Angeles County, California",541801,Lynwood,1400000US06037541801,"(33.912196, -118.1945165)",Asthma_Related_ER_Visits_2017_1400000US06037541801,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,92.95,"Census Tract 6003.02, Los Angeles County, California",600302,Westmont,1400000US06037600302,"(33.935471, -118.304648)",Asthma_Related_ER_Visits_2017_1400000US06037600302,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,128.7,"Census Tract 9006.09, Los Angeles County, California",900609,Lancaster,1400000US06037900609,"(34.7041855, -118.099231)",Asthma_Related_ER_Visits_2017_1400000US06037900609,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,34.89,"Census Tract 9012.09, Los Angeles County, California",901209,Ridge Route,1400000US06037901209,"(34.7315285, -118.609312)",Asthma_Related_ER_Visits_2017_1400000US06037901209,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,78.54000000000001,"Census Tract 6025.04, Los Angeles County, California",602504,Hawthorne,1400000US06037602504,"(33.905557, -118.3373245)",Asthma_Related_ER_Visits_2017_1400000US06037602504,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,62.88,"Census Tract 5522, Los Angeles County, California",552200,Norwalk,1400000US06037552200,"(33.9096145, -118.071753)",Asthma_Related_ER_Visits_2017_1400000US06037552200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.65,"Census Tract 5742.02, Los Angeles County, California",574202,Long Beach,1400000US06037574202,"(33.801528, -118.1426875)",Asthma_Related_ER_Visits_2017_1400000US06037574202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,78.54000000000001,"Census Tract 6023.01, Los Angeles County, California",602301,Del Aire,1400000US06037602301,"(33.905529, -118.365785)",Asthma_Related_ER_Visits_2017_1400000US06037602301,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,65.34,"Census Tract 6015.01, Los Angeles County, California",601501,Lennox,1400000US06037601501,"(33.943628, -118.363495)",Asthma_Related_ER_Visits_2017_1400000US06037601501,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,73.7,"Census Tract 5762, Los Angeles County, California",576200,Long Beach,1400000US06037576200,"(33.7722415, -118.18653)",Asthma_Related_ER_Visits_2017_1400000US06037576200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,37.19,"Census Tract 7018.02, Los Angeles County, California",701802,Santa Monica,1400000US06037701802,"(34.0191465, -118.4788215)",Asthma_Related_ER_Visits_2017_1400000US06037701802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,87.61,"Census Tract 5421.05, Los Angeles County, California",542105,Compton,1400000US06037542105,"(33.894058, -118.198844)",Asthma_Related_ER_Visits_2017_1400000US06037542105,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,86.52,"Census Tract 5769.03, Los Angeles County, California",576903,Long Beach,1400000US06037576903,"(33.7807795, -118.1567715)",Asthma_Related_ER_Visits_2017_1400000US06037576903,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,51.88,"Census Tract 5512.01, Los Angeles County, California",551201,Downey,1400000US06037551201,"(33.928125, -118.1453215)",Asthma_Related_ER_Visits_2017_1400000US06037551201,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,46.65,"Census Tract 6502, Los Angeles County, California",650200,Torrance,1400000US06037650200,"(33.867113, -118.32676)",Asthma_Related_ER_Visits_2017_1400000US06037650200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,35.37,"Census Tract 5545.14, Los Angeles County, California",554514,Cerritos,1400000US06037554514,"(33.873113, -118.0718865)",Asthma_Related_ER_Visits_2017_1400000US06037554514,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,150.23,"Census Tract 9008.03, Los Angeles County, California",900803,Lancaster,1400000US06037900803,"(34.7113425, -118.157119)",Asthma_Related_ER_Visits_2017_1400000US06037900803,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,12.69,"Census Tract 7011, Los Angeles County, California",701100,Veterans Administration,1400000US06037701100,"(34.057384, -118.4572585)",Asthma_Related_ER_Visits_2017_1400000US06037701100,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,90.2,"Census Tract 6005.02, Los Angeles County, California",600502,Inglewood,1400000US06037600502,"(33.928157, -118.3297925)",Asthma_Related_ER_Visits_2017_1400000US06037600502,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.39,"Census Tract 9012.13, Los Angeles County, California",901213,Leona Valley,1400000US06037901213,"(34.6249465, -118.305774)",Asthma_Related_ER_Visits_2017_1400000US06037901213,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,0,"Census Tract 9800.30, Los Angeles County, California",980030,El Segundo,1400000US06037980030,"(33.9090245, -118.412818)",Asthma_Related_ER_Visits_2017_1400000US06037980030,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,82.42,"Census Tract 9104.04, Los Angeles County, California",910404,Palmdale,1400000US06037910404,"(34.565246, -118.1241)",Asthma_Related_ER_Visits_2017_1400000US06037910404,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,68.38,"Census Tract 5532, Los Angeles County, California",553200,Bellflower,1400000US06037553200,"(33.905905, -118.121044)",Asthma_Related_ER_Visits_2017_1400000US06037553200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,30.62,"Census Tract 5738, Los Angeles County, California",573800,Long Beach,1400000US06037573800,"(33.825582, -118.1003275)",Asthma_Related_ER_Visits_2017_1400000US06037573800,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,41.03,"Census Tract 6503, Los Angeles County, California",650300,Torrance,1400000US06037650300,"(33.86746, -118.351318)",Asthma_Related_ER_Visits_2017_1400000US06037650300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,86.52,"Census Tract 5751.03, Los Angeles County, California",575103,Long Beach,1400000US06037575103,"(33.786195, -118.153483)",Asthma_Related_ER_Visits_2017_1400000US06037575103,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,13.5,"Census Tract 6210.04, Los Angeles County, California",621004,Hermosa Beach,1400000US06037621004,"(33.8695295, -118.4012875)",Asthma_Related_ER_Visits_2017_1400000US06037621004,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,38.49,"Census Tract 9102.02, Los Angeles County, California",910202,Northwest Palmdale,1400000US06037910202,"(34.626194, -118.1788455)",Asthma_Related_ER_Visits_2017_1400000US06037910202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,79.03,"Census Tract 5541.03, Los Angeles County, California",554103,Bellflower,1400000US06037554103,"(33.899347, -118.1209575)",Asthma_Related_ER_Visits_2017_1400000US06037554103,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,79.39,"Census Tract 6036, Los Angeles County, California",603600,Gardena,1400000US06037603600,"(33.888753, -118.3221555)",Asthma_Related_ER_Visits_2017_1400000US06037603600,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,66.69,"Census Tract 6021.03, Los Angeles County, California",602103,Hawthorne,1400000US06037602103,"(33.9285675, -118.356887)",Asthma_Related_ER_Visits_2017_1400000US06037602103,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,49.39,"Census Tract 5990, Los Angeles County, California",599000,Avalon,1400000US06037599000,"(33.343563, -118.3300478)",Asthma_Related_ER_Visits_2017_1400000US06037599000,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,16.77,"Census Tract 6202.01, Los Angeles County, California",620201,Manhattan Beach,1400000US06037620201,"(33.90297816, -118.4197145)",Asthma_Related_ER_Visits_2017_1400000US06037620201,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,60.31,"Census Tract 5435.01, Los Angeles County, California",543501,Carson,1400000US06037543501,"(33.842811, -118.283295)",Asthma_Related_ER_Visits_2017_1400000US06037543501,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,60.31,"Census Tract 5438.01, Los Angeles County, California",543801,Carson,1400000US06037543801,"(33.8424445, -118.271881)",Asthma_Related_ER_Visits_2017_1400000US06037543801,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,33.31,"Census Tract 9200.40, Los Angeles County, California",920040,Castaic Canyons,1400000US06037920040,"(34.4376675, -118.4294815)",Asthma_Related_ER_Visits_2017_1400000US06037920040,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,41.17,"Census Tract 5709.02, Los Angeles County, California",570902,Lakewood,1400000US06037570902,"(33.8536735, -118.120748)",Asthma_Related_ER_Visits_2017_1400000US06037570902,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,57.9,"Census Tract 9107.12, Los Angeles County, California",910712,Palmdale,1400000US06037910712,"(34.550398, -118.0517435)",Asthma_Related_ER_Visits_2017_1400000US06037910712,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,59.34,"Census Tract 6509.01, Los Angeles County, California",650901,Torrance,1400000US06037650901,"(33.8351275, -118.318833)",Asthma_Related_ER_Visits_2017_1400000US06037650901,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,68.31,"Census Tract 6018.02, Los Angeles County, California",601802,Lennox,1400000US06037601802,"(33.9400165, -118.350423)",Asthma_Related_ER_Visits_2017_1400000US06037601802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,62.88,"Census Tract 5519, Los Angeles County, California",551900,Norwalk,1400000US06037551900,"(33.9095205, -118.105257)",Asthma_Related_ER_Visits_2017_1400000US06037551900,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,12.04,"Census Tract 6707.02, Los Angeles County, California",670702,Rancho Palos Verdes,1400000US06037670702,"(33.7513725, -118.3285275)",Asthma_Related_ER_Visits_2017_1400000US06037670702,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,99.66,"Census Tract 5731, Los Angeles County, California",573100,Long Beach,1400000US06037573100,"(33.8007525, -118.197379)",Asthma_Related_ER_Visits_2017_1400000US06037573100,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,42.41,"Census Tract 6700.03, Los Angeles County, California",670003,Lomita,1400000US06037670003,"(33.797717, -118.3226775)",Asthma_Related_ER_Visits_2017_1400000US06037670003,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,23.31,"Census Tract 9203.34, Los Angeles County, California",920334,Santa Clarita,1400000US06037920334,"(34.3872515, -118.5594415)",Asthma_Related_ER_Visits_2017_1400000US06037920334,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,25.68,"Census Tract 7004, Los Angeles County, California",700400,West Hollywood,1400000US06037700400,"(34.08295, -118.3800135)",Asthma_Related_ER_Visits_2017_1400000US06037700400,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,108.51,"Census Tract 6007.04, Los Angeles County, California",600704,Inglewood,1400000US06037600704,"(33.9561975, -118.3242245)",Asthma_Related_ER_Visits_2017_1400000US06037600704,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,110.81,"Census Tract 5432.02, Los Angeles County, California",543202,Compton,1400000US06037543202,"(33.8809455, -118.2326515)",Asthma_Related_ER_Visits_2017_1400000US06037543202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,53.07,"Census Tract 5552.12, Los Angeles County, California",555212,Hawaiian Gardens,1400000US06037555212,"(33.8268485, -118.067621)",Asthma_Related_ER_Visits_2017_1400000US06037555212,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,48.24,"Census Tract 5713, Los Angeles County, California",571300,Lakewood,1400000US06037571300,"(33.8397455, -118.149794)",Asthma_Related_ER_Visits_2017_1400000US06037571300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,52.17,"Census Tract 5436.03, Los Angeles County, California",543603,West Carson,1400000US06037543603,"(33.805408, -118.2929415)",Asthma_Related_ER_Visits_2017_1400000US06037543603,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,57.83,"Census Tract 5536.02, Los Angeles County, California",553602,Paramount,1400000US06037553602,"(33.9088955, -118.1644655)",Asthma_Related_ER_Visits_2017_1400000US06037553602,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,30.32,"Census Tract 7029.01, Los Angeles County, California",702901,Marina del Rey,1400000US06037702901,"(33.9753235, -118.4478695)",Asthma_Related_ER_Visits_2017_1400000US06037702901,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,115.35,"Census Tract 5758.03, Los Angeles County, California",575803,Long Beach,1400000US06037575803,"(33.778964, -118.1937175)",Asthma_Related_ER_Visits_2017_1400000US06037575803,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,23.59,"Census Tract 9108.04, Los Angeles County, California",910804,Acton,1400000US06037910804,"(34.528856, -118.187391)",Asthma_Related_ER_Visits_2017_1400000US06037910804,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,24.38,"Census Tract 8003.31, Los Angeles County, California",800331,Westlake Village,1400000US06037800331,"(34.158577, -118.8018845)",Asthma_Related_ER_Visits_2017_1400000US06037800331,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.26,"Census Tract 5772, Los Angeles County, California",577200,Long Beach,1400000US06037577200,"(33.76191605, -118.1491539)",Asthma_Related_ER_Visits_2017_1400000US06037577200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,41.95,"Census Tract 5734.02, Los Angeles County, California",573402,Signal Hill,1400000US06037573402,"(33.800741, -118.169241)",Asthma_Related_ER_Visits_2017_1400000US06037573402,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,15.14,"Census Tract 6208, Los Angeles County, California",620800,Manhattan Beach,1400000US06037620800,"(33.8800905, -118.387312)",Asthma_Related_ER_Visits_2017_1400000US06037620800,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,45.76,"Census Tract 5515.01, Los Angeles County, California",551501,Downey,1400000US06037551501,"(33.935499, -118.1570615)",Asthma_Related_ER_Visits_2017_1400000US06037551501,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,24.53,"Census Tract 9203.28, Los Angeles County, California",920328,Santa Clarita,1400000US06037920328,"(34.416139, -118.5715565)",Asthma_Related_ER_Visits_2017_1400000US06037920328,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,22.35,"Census Tract 7008.02, Los Angeles County, California",700802,Beverly Hills,1400000US06037700802,"(34.0681835, -118.3809795)",Asthma_Related_ER_Visits_2017_1400000US06037700802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,52.24,"Census Tract 5539.01, Los Angeles County, California",553901,Paramount,1400000US06037553901,"(33.892811, -118.1513965)",Asthma_Related_ER_Visits_2017_1400000US06037553901,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,68.29000000000001,"Census Tract 6032, Los Angeles County, California",603200,Gardena,1400000US06037603200,"(33.869186, -118.2998365)",Asthma_Related_ER_Visits_2017_1400000US06037603200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,21.39,"Census Tract 9200.20, Los Angeles County, California",920020,Castaic Canyons,1400000US06037920020,"(34.4698725, -118.485244)",Asthma_Related_ER_Visits_2017_1400000US06037920020,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,52.17,"Census Tract 9010.10, Los Angeles County, California",901010,Lancaster,1400000US06037901010,"(34.6675115, -118.19239)",Asthma_Related_ER_Visits_2017_1400000US06037901010,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,35.58,"Census Tract 7025.02, Los Angeles County, California",702502,Ladera Heights,1400000US06037702502,"(34.011914, -118.384386)",Asthma_Related_ER_Visits_2017_1400000US06037702502,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,97.58,"Census Tract 9001.04, Los Angeles County, California",900104,Northeast Antelope Valley,1400000US06037900104,"(34.587324, -117.844901)",Asthma_Related_ER_Visits_2017_1400000US06037900104,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,106.26,"Census Tract 9106.01, Los Angeles County, California",910601,Palmdale,1400000US06037910601,"(34.5836105, -118.076306)",Asthma_Related_ER_Visits_2017_1400000US06037910601,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,33.74,"Census Tract 7022.01, Los Angeles County, California",702201,Santa Monica,1400000US06037702201,"(34.0134445, -118.4732815)",Asthma_Related_ER_Visits_2017_1400000US06037702201,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,79.41,"Census Tract 6030.04, Los Angeles County, California",603004,Gardena,1400000US06037603004,"(33.892234, -118.2960665)",Asthma_Related_ER_Visits_2017_1400000US06037603004,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,92.89,"Census Tract 6012.11, Los Angeles County, California",601211,Inglewood,1400000US06037601211,"(33.962523, -118.357524)",Asthma_Related_ER_Visits_2017_1400000US06037601211,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,116.32,"Census Tract 5754.01, Los Angeles County, California",575401,Long Beach,1400000US06037575401,"(33.7863985, -118.199662)",Asthma_Related_ER_Visits_2017_1400000US06037575401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,49.11,"Census Tract 9010.07, Los Angeles County, California",901007,Lancaster,1400000US06037901007,"(34.652975, -118.1834535)",Asthma_Related_ER_Visits_2017_1400000US06037901007,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,25.87,"Census Tract 9200.13, Los Angeles County, California",920013,Santa Clarita,1400000US06037920013,"(34.4322485, -118.514551)",Asthma_Related_ER_Visits_2017_1400000US06037920013,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,73.29000000000001,"Census Tract 6025.09, Los Angeles County, California",602509,Hawthorne,1400000US06037602509,"(33.917666, -118.335149)",Asthma_Related_ER_Visits_2017_1400000US06037602509,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,56.06,"Census Tract 9800.15, Los Angeles County, California",980015,Wilmington,1400000US06037980015,"(33.778611, -118.295234)",Asthma_Related_ER_Visits_2017_1400000US06037980015,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,49.91,"Census Tract 5707.01, Los Angeles County, California",570701,Lakewood,1400000US06037570701,"(33.853702, -118.151119)",Asthma_Related_ER_Visits_2017_1400000US06037570701,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,27.27,"Census Tract 9201.16, Los Angeles County, California",920116,Castaic,1400000US06037920116,"(34.4830095, -118.6364085)",Asthma_Related_ER_Visits_2017_1400000US06037920116,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,21.88,"Census Tract 6514.01, Los Angeles County, California",651401,Torrance,1400000US06037651401,"(33.7862665, -118.3340915)",Asthma_Related_ER_Visits_2017_1400000US06037651401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,87.61,"Census Tract 5424.01, Los Angeles County, California",542401,Compton,1400000US06037542401,"(33.892326, -118.2110415)",Asthma_Related_ER_Visits_2017_1400000US06037542401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.37,"Census Tract 5729, Los Angeles County, California",572900,Long Beach,1400000US06037572900,"(33.793533, -118.210846)",Asthma_Related_ER_Visits_2017_1400000US06037572900,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.34,"Census Tract 6506.05, Los Angeles County, California",650605,Torrance,1400000US06037650605,"(33.845876, -118.349133)",Asthma_Related_ER_Visits_2017_1400000US06037650605,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,34.49,"Census Tract 5507, Los Angeles County, California",550700,Downey,1400000US06037550700,"(33.9637035, -118.131132)",Asthma_Related_ER_Visits_2017_1400000US06037550700,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,24.33,"Census Tract 6205.22, Los Angeles County, California",620522,Redondo Beach,1400000US06037620522,"(33.8764625, -118.374998)",Asthma_Related_ER_Visits_2017_1400000US06037620522,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,40.93,"Census Tract 5715.04, Los Angeles County, California",571504,Long Beach,1400000US06037571504,"(33.8397365, -118.1703035)",Asthma_Related_ER_Visits_2017_1400000US06037571504,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,48.35,"Census Tract 9200.35, Los Angeles County, California",920035,Santa Clarita,1400000US06037920035,"(34.419514, -118.4632135)",Asthma_Related_ER_Visits_2017_1400000US06037920035,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,72.45,"Census Tract 5701, Los Angeles County, California",570100,Long Beach,1400000US06037570100,"(33.864586, -118.153281)",Asthma_Related_ER_Visits_2017_1400000US06037570100,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,21.11,"Census Tract 9201.10, Los Angeles County, California",920110,Santa Clarita,1400000US06037920110,"(34.446814, -118.5447345)",Asthma_Related_ER_Visits_2017_1400000US06037920110,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,12.04,"Census Tract 6704.16, Los Angeles County, California",670416,Rancho Palos Verdes,1400000US06037670416,"(33.755584, -118.4064862)",Asthma_Related_ER_Visits_2017_1400000US06037670416,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,128.7,"Census Tract 9005.06, Los Angeles County, California",900506,Lancaster,1400000US06037900506,"(34.682332, -118.0991665)",Asthma_Related_ER_Visits_2017_1400000US06037900506,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,56.18,"Census Tract 5543.02, Los Angeles County, California",554302,Bellflower,1400000US06037554302,"(33.872983, -118.1469185)",Asthma_Related_ER_Visits_2017_1400000US06037554302,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.55,"Census Tract 6031.02, Los Angeles County, California",603102,Gardena,1400000US06037603102,"(33.877144, -118.295371)",Asthma_Related_ER_Visits_2017_1400000US06037603102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,102.74,"Census Tract 7032, Los Angeles County, California",703200,View Park-Windsor Hills,1400000US06037703200,"(33.9983555, -118.3403905)",Asthma_Related_ER_Visits_2017_1400000US06037703200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.26,"Census Tract 5775.04, Los Angeles County, California",577504,Long Beach,1400000US06037577504,"(33.75077078, -118.1235076)",Asthma_Related_ER_Visits_2017_1400000US06037577504,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,6.09,"Census Tract 8004.10, Los Angeles County, California",800410,Unincorporated Santa Monica Mountains,1400000US06037800410,"(34.0581495, -118.7420335)",Asthma_Related_ER_Visits_2017_1400000US06037800410,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,37.72,"Census Tract 5545.22, Los Angeles County, California",554522,Cerritos,1400000US06037554522,"(33.8521495, -118.092538)",Asthma_Related_ER_Visits_2017_1400000US06037554522,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,91.22,"Census Tract 5754.02, Los Angeles County, California",575402,Long Beach,1400000US06037575402,"(33.786223, -118.1915435)",Asthma_Related_ER_Visits_2017_1400000US06037575402,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,68.28,"Census Tract 6038.02, Los Angeles County, California",603802,Lawndale,1400000US06037603802,"(33.890992, -118.348088)",Asthma_Related_ER_Visits_2017_1400000US06037603802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,62.78,"Census Tract 5524, Los Angeles County, California",552400,Norwalk,1400000US06037552400,"(33.8980945, -118.0517475)",Asthma_Related_ER_Visits_2017_1400000US06037552400,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,94.28,"Census Tract 9106.05, Los Angeles County, California",910605,Palmdale,1400000US06037910605,"(34.569375, -118.0672205)",Asthma_Related_ER_Visits_2017_1400000US06037910605,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,81.84,"Census Tract 5732.01, Los Angeles County, California",573201,Long Beach,1400000US06037573201,"(33.8007765, -118.185019)",Asthma_Related_ER_Visits_2017_1400000US06037573201,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,43.18,"Census Tract 9102.07, Los Angeles County, California",910207,Palmdale,1400000US06037910207,"(34.594402, -118.172876)",Asthma_Related_ER_Visits_2017_1400000US06037910207,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,22.78,"Census Tract 8002.04, Los Angeles County, California",800204,Calabasas,1400000US06037800204,"(34.146393, -118.663627)",Asthma_Related_ER_Visits_2017_1400000US06037800204,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,0,"Census Tract 9800.05, Los Angeles County, California",980005,Torrance,1400000US06037980005,"(33.852811, -118.3306995)",Asthma_Related_ER_Visits_2017_1400000US06037980005,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,46.34,"Census Tract 9012.05, Los Angeles County, California",901205,Lancaster,1400000US06037901205,"(34.6746975, -118.2828485)",Asthma_Related_ER_Visits_2017_1400000US06037901205,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,32.77,"Census Tract 9303.01, Los Angeles County, California",930301,Angeles Crest,1400000US06037930301,"(34.2947535, -117.913563)",Asthma_Related_ER_Visits_2017_1400000US06037930301,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,11.36,"Census Tract 8005.04, Los Angeles County, California",800504,Unincorporated Santa Monica Mountains,1400000US06037800504,"(34.0557665, -118.6751869)",Asthma_Related_ER_Visits_2017_1400000US06037800504,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,14.49,"Census Tract 9200.32, Los Angeles County, California",920032,Castaic Canyons,1400000US06037920032,"(34.458264, -118.466239)",Asthma_Related_ER_Visits_2017_1400000US06037920032,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,106.26,"Census Tract 9105.01, Los Angeles County, California",910501,Palmdale,1400000US06037910501,"(34.5799625, -118.1130105)",Asthma_Related_ER_Visits_2017_1400000US06037910501,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,12.59,"Census Tract 5747, Los Angeles County, California",574700,Long Beach,1400000US06037574700,"(33.778316, -118.118802)",Asthma_Related_ER_Visits_2017_1400000US06037574700,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,53.74,"Census Tract 5538.02, Los Angeles County, California",553802,Paramount,1400000US06037553802,"(33.8872045, -118.1740865)",Asthma_Related_ER_Visits_2017_1400000US06037553802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,24.71,"Census Tract 9203.14, Los Angeles County, California",920314,Santa Clarita,1400000US06037920314,"(34.4044665, -118.520954)",Asthma_Related_ER_Visits_2017_1400000US06037920314,01/01/2017
